入网时间,套餐价格,每月流量,每月话费,每月通话时长,欠费金额,欠费月份数
12.0,89.0,0.0,89.0,0.0,0.0,0.0
41.0,199.0,0.0,0.0,0.0,0.0,0.0
21.0,159.0,0.0,10.7216666667,0.0,0.0,0.0
98.0,159.0,0.0,4.0,0.0,0.0,0.0
27.0,389.0,1557.36767578,397.15,605.436111111,0.0,0.0
14.0,389.0,0.0,0.0,6.975,0.0,0.0
25.0,389.0,37.1088867188,0.0166666666667,2.43333333333,0.0,0.0
30.0,89.0,374.93359375,295.773333333,857.347222222,0.0,0.0
39.0,89.0,0.0,70.0,0.0,50.0,1.0
27.0,89.0,415.781738281,129.986666667,294.013888889,0.0,0.0
13.0,89.0,1.12890625,0.105,10.2111111111,0.63,1.0
18.0,159.0,0.0,5.0,0.125,0.0,0.0
14.0,19.0,0.0,40.0,0.347222222222,137.4,4.0
22.0,129.0,174.486816406,45.675,547.238888889,0.0,0.0
101.0,199.0,0.0,6.0,0.0,0.0,0.0
29.0,89.0,22.1401367188,69.3216666667,188.272222222,0.0,0.0
26.0,129.0,9.19889322917,2.4,149.638888889,0.0,0.0
88.0,389.0,1582.58398438,499.021666667,1990.01388889,0.0,0.0
39.0,89.0,0.0,70.0,42.8972222222,300.3,5.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
40.0,159.0,0.215494791667,0.0333333333333,78.4916666667,0.0,0.0
33.0,19.0,219.848958333,65.68,839.15,0.0,0.0
53.0,159.0,0.0,46.0833333333,143.447222222,0.0,0.0
39.0,159.0,0.0,0.0,0.0,0.0,0.0
23.0,389.0,446.747233073,393.38,579.577777778,390.52,1.0
45.0,159.0,0.0,4.335,0.0,0.0,0.0
37.0,209.0,0.0,26.6666666667,0.0,10.0,1.0
26.0,159.0,0.0,0.0,0.0,0.0,0.0
37.0,159.0,0.0,0.638333333333,10.8694444444,0.0,0.0
27.0,389.0,517.086588542,389.0,324.283333333,0.0,0.0
59.0,99.0,0.00830078125,33.2766666667,908.741666667,0.0,0.0
27.0,389.0,0.0,0.0,0.0,0.0,0.0
28.0,389.0,0.0,390.0,0.0,100.0,1.0
25.0,89.0,0.0,90.0,0.0,0.0,0.0
26.0,289.0,0.0,0.0,0.0,0.0,0.0
18.0,129.0,0.0,170.05,237.758333333,0.0,0.0
39.0,99.0,0.307942708333,21.2,79.6416666667,0.0,0.0
45.0,99.0,0.0,20.5,298.741666667,0.0,0.0
64.0,89.0,120.052571615,107.05,517.275,0.0,0.0
15.0,389.0,1233.41145833,390.0,1097.29722222,0.0,0.0
37.0,159.0,1.80777994792,0.1,125.508333333,0.0,0.0
57.0,159.0,83.5006510417,16.87,677.041666667,0.0,0.0
134.0,159.0,0.0,10.0,0.0,0.0,0.0
18.0,159.0,0.0,0.0533333333333,11.7305555556,0.0,0.0
28.0,389.0,1179.90266927,390.793333333,1708.325,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
44.0,159.0,65.0307617188,23.54,662.961111111,0.0,0.0
61.0,159.0,0.0,0.0,0.0,0.0,0.0
80.0,159.0,54.3159179688,116.538333333,1083.03611111,0.0,0.0
26.0,289.0,570.838216146,0.0,35.1694444444,0.0,0.0
67.0,39.0,4.08642578125,40.0,10.2888888889,0.0,0.0
59.0,159.0,0.0,4.0,0.0,0.0,0.0
57.0,99.0,217.765136719,67.855,10.1083333333,0.0,0.0
13.0,159.0,0.0,5.0,0.0,0.0,0.0
14.0,289.0,0.0,0.0,1.22777777778,0.0,0.0
15.0,389.0,840.245442708,389.0,1039.17222222,0.0,0.0
59.0,159.0,0.0,5.81833333333,0.0,0.0,0.0
14.0,39.0,140.459635417,52.7166666667,450.433333333,0.0,0.0
30.0,89.0,442.935546875,108.57,450.927777778,0.0,0.0
29.0,389.0,692.749348958,390.0,223.722222222,390.0,1.0
52.0,159.0,39.5250651042,44.6,126.463888889,0.0,0.0
55.0,159.0,0.0,0.0,52.4138888889,0.0,0.0
15.0,159.0,0.0,10.0,0.0,0.0,0.0
13.0,129.0,0.0,0.0,0.0,0.0,0.0
52.0,159.0,115.64453125,17.0266666667,4.15277777778,0.0,0.0
41.0,199.0,0.0,4.39333333333,0.0,0.0,0.0
24.0,89.0,0.0,89.0,0.0,59.0,1.0
22.0,89.0,103.112955729,109.808333333,221.527777778,0.0,0.0
28.0,389.0,615.368489583,391.016666667,140.230555556,100.0,1.0
17.0,159.0,0.0,10.0,0.0,0.0,0.0
24.0,89.0,0.0,111.0,0.0,0.0,0.0
23.0,289.0,1247.11816406,85.5583333333,2059.91388889,0.0,0.0
28.0,389.0,0.0,418.9,717.269444444,0.0,0.0
23.0,89.0,0.0,89.0,1.89444444444,20.53,1.0
14.0,389.0,0.0,0.0,0.0,0.0,0.0
28.0,389.0,1124.27685547,397.648333333,470.252777778,0.0,0.0
31.0,159.0,0.0,0.0,0.0,0.0,0.0
27.0,100.0,138.041503906,143.0,1048.04166667,123.0,1.0
20.0,89.0,0.0,95.0,0.0,65.0,1.0
31.0,159.0,0.0,4.0,0.0,0.0,0.0
49.0,159.0,80.8388671875,67.185,386.086111111,0.0,0.0
28.0,389.0,77.857421875,393.083333333,553.288888889,290.0,1.0
66.0,39.0,5.28401692708,48.7,402.436111111,0.0,0.0
19.0,89.0,0.0,89.0,0.0,177.0,3.0
42.0,159.0,118.562011719,8.91,164.533333333,0.0,0.0
25.0,389.0,4.07796223958,390.565,870.330555556,0.0,0.0
21.0,389.0,878.600097656,403.05,110.325,0.0,0.0
18.0,119.0,0.0,0.0,0.0,0.0,0.0
47.0,159.0,93.8984375,81.685,155.830555556,0.0,0.0
48.0,159.0,0.0,5.0,0.0,0.0,0.0
30.0,69.0,0.0,60.0,66.8777777778,121.62,3.0
64.0,89.0,139.933105469,92.5333333333,310.975,0.0,0.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
20.0,389.0,220.627929688,390.0,146.336111111,431.98,2.0
42.0,99.0,0.0,2.0,0.0,0.0,0.0
43.0,159.0,0.0,57.0,0.0,0.0,0.0
57.0,159.0,0.0,0.0,2.39722222222,0.0,0.0
126.0,159.0,170.647949219,158.753333333,652.830555556,0.0,0.0
49.0,199.0,0.0,0.0,0.0,0.0,0.0
18.0,159.0,0.0,10.0,0.0,0.0,0.0
13.0,129.0,0.0,0.0,0.0,0.0,0.0
12.0,39.0,0.0,40.0,0.0,34.95,2.0
26.0,389.0,1628.38232422,395.0,670.375,0.0,0.0
16.0,389.0,0.0,0.0,0.0,0.0,0.0
63.0,389.0,315.725748698,390.943333333,383.283333333,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
33.0,159.0,0.0,0.0,99.2611111111,0.0,0.0
51.0,199.0,3.2724609375,70.0333333333,19.8027777778,0.0,0.0
27.0,389.0,765.852376302,390.0,854.469444444,0.0,0.0
41.0,129.0,0.00634765625,85.0666666667,680.511111111,0.0,0.0
16.0,159.0,0.0,30.5,0.0,0.0,0.0
29.0,159.0,0.0,49.0,5.55,0.0,0.0
20.0,189.0,0.0,0.0,0.0,0.0,0.0
13.0,129.0,539.160644531,130.205,478.841666667,13.96,1.0
14.0,89.0,0.0,89.0,0.0,182.84,4.0
17.0,89.0,376.411946615,109.925,221.286111111,14.69,1.0
28.0,389.0,0.0,1.0,0.0,0.0,0.0
78.0,159.0,0.0,4.155,0.0,0.0,0.0
26.0,389.0,4.39176432292,0.0,297.630555556,0.0,0.0
44.0,159.0,1.05061848958,0.0516666666667,5.38888888889,0.0,0.0
25.0,389.0,438.357259115,27.8216666667,1439.83055556,49.21,1.0
22.0,159.0,0.0,44.0,1.03611111111,0.0,0.0
95.0,289.0,108.135904948,305.0,1036.83888889,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
28.0,389.0,1139.51025391,395.0,474.488888889,0.0,0.0
34.0,159.0,0.0,0.09,0.0,0.0,0.0
22.0,129.0,0.100748697917,1.75333333333,356.977777778,0.0,0.0
27.0,389.0,0.0,10.55,709.35,0.0,0.0
59.0,159.0,133.045247396,7.07333333333,555.858333333,0.0,0.0
28.0,389.0,238.212727865,390.0,318.980555556,100.4,1.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
22.0,89.0,4.19921875,90.0,5.04444444444,0.0,0.0
27.0,159.0,0.0,0.0333333333333,22.1444444444,0.0,0.0
13.0,89.0,27.0864257812,103.615,411.472222222,0.0,0.0
27.0,100.0,553.155436198,291.625,2194.81666667,484.07,1.0
22.0,289.0,257.048014323,0.0,657.336111111,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
36.0,159.0,84.5432942708,67.2116666667,309.272222222,0.0,0.0
13.0,89.0,109.99609375,103.648333333,25.9361111111,295.65,5.0
26.0,289.0,39.6046549479,0.0,292.172222222,0.0,0.0
16.0,389.0,0.0,0.165,0.0,0.33,1.0
24.0,389.0,81.5970052083,0.0483333333333,511.766666667,0.0,0.0
21.0,89.0,0.0,90.0,0.0,60.0,1.0
26.0,289.0,0.0,0.0,0.0,0.0,0.0
19.0,389.0,1675.28597005,390.0,424.522222222,0.0,0.0
28.0,89.0,318.355794271,90.1666666667,454.866666667,0.0,0.0
16.0,39.0,0.375651041667,42.4,136.408333333,0.0,0.0
20.0,389.0,44.6346028646,0.0,113.505555556,0.0,0.0
51.0,159.0,82.1363932292,46.1233333333,277.722222222,0.0,0.0
62.0,199.0,266.165527344,97.68,482.627777778,0.0,0.0
16.0,389.0,0.0,392.0,0.0,0.0,0.0
13.0,289.0,161.97281901,0.0,88.4027777778,0.0,0.0
26.0,389.0,1172.97672526,392.15,1669.58611111,0.0,0.0
25.0,89.0,376.901692708,99.0066666667,592.175,0.0,0.0
16.0,159.0,63.7926432292,68.15,276.480555556,0.0,0.0
45.0,159.0,0.0,5.0,0.0,0.0,0.0
21.0,189.0,664.474609375,227.963333333,1012.85,0.0,0.0
41.0,129.0,57.79296875,82.4933333333,670.975,0.0,0.0
65.0,89.0,282.750488281,155.433333333,800.869444444,0.0,0.0
25.0,89.0,0.0,90.0,0.0,60.0,1.0
20.0,89.0,358.37093099,195.871666667,1938.31944444,0.0,0.0
31.0,159.0,0.79736328125,57.895,153.775,0.0,0.0
98.0,299.0,330.770507812,44.0216666667,1136.34722222,0.0,0.0
28.0,389.0,0.0,390.0,0.0,290.0,1.0
14.0,389.0,0.0,0.0,0.0,0.0,0.0
25.0,159.0,30.1837565104,54.8416666667,791.025,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
25.0,89.0,111.825683594,180.408333333,1210.27222222,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
39.0,99.0,0.0,0.0,0.0,0.0,0.0
21.0,89.0,155.534667969,105.905,196.077777778,0.0,0.0
23.0,389.0,0.0592447916667,5.0,521.927777778,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
25.0,89.0,363.032714844,96.8366666667,436.455555556,0.0,0.0
46.0,159.0,80.1321614583,10.38,706.905555556,0.0,0.0
71.0,119.0,0.0,2.00666666667,0.0,0.0,0.0
39.0,89.0,0.298665364583,81.6666666667,0.00555555555556,0.0,0.0
15.0,89.0,473.965820312,122.06,286.136111111,0.0,0.0
28.0,389.0,1124.08854167,401.666666667,570.258333333,0.0,0.0
54.0,159.0,0.0,44.0,0.0,0.0,0.0
28.0,389.0,936.345377604,390.0,569.194444444,0.0,0.0
28.0,389.0,0.0,390.0,404.769444444,0.0,0.0
44.0,159.0,0.0,0.0,0.0,0.0,0.0
48.0,119.0,0.0,27.5333333333,107.769444444,0.0,0.0
24.0,89.0,0.0,89.0,0.0,177.0,3.0
14.0,19.0,39.7553710938,47.3233333333,242.094444444,0.0,0.0
13.0,389.0,0.0,389.0,751.558333333,115.44,1.0
25.0,89.0,0.0,89.0,0.0,177.0,3.0
45.0,159.0,805.521158854,99.985,934.302777778,0.0,0.0
14.0,19.0,287.48063151,45.8533333333,493.1,0.0,0.0
33.0,159.0,0.0,62.09,0.0,0.0,0.0
48.0,159.0,521.179361979,231.028333333,539.927777778,0.0,0.0
16.0,189.0,0.0,0.0,0.0,0.0,0.0
35.0,159.0,20.1765950521,17.2166666667,136.597222222,0.0,0.0
39.0,89.0,0.0,70.1,140.247222222,0.9,1.0
21.0,89.0,0.0,89.0,0.0,177.0,3.0
30.0,389.0,790.014648438,399.703333333,1159.925,0.0,0.0
42.0,299.0,0.1044921875,0.8,120.341666667,0.0,0.0
19.0,389.0,1305.50732422,403.638333333,1221.01388889,143.4,1.0
30.0,389.0,0.0,0.0,0.0,0.0,0.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
21.0,69.0,0.0,60.0,0.0,40.73,3.0
47.0,159.0,0.0,3.74,0.0,0.0,0.0
26.0,289.0,0.0,0.0,0.0,0.0,0.0
127.0,159.0,0.44482421875,15.0,1093.96388889,0.0,0.0
39.0,19.0,55.2298177083,46.0,31.2583333333,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
26.0,389.0,0.0,64.8333333333,0.0,0.0,0.0
39.0,159.0,0.0,4.0,0.0,0.0,0.0
22.0,89.0,165.272623698,118.47,230.883333333,0.0,0.0
13.0,89.0,0.0,99.0,0.0,297.0,3.0
153.0,99.0,0.0,2.33333333333,0.0,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
41.0,189.0,0.0,152.25,494.936111111,0.0,0.0
20.0,159.0,0.0,0.0166666666667,168.027777778,0.0,0.0
41.0,159.0,0.0,2.20666666667,35.2777777778,0.0,0.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
147.0,99.0,0.0,2.0,0.0,0.0,0.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
42.0,159.0,0.0,4.0,0.0,0.0,0.0
26.0,159.0,0.0,0.0333333333333,50.2222222222,0.0,0.0
26.0,389.0,697.963053385,390.0,340.111111111,0.0,0.0
54.0,159.0,0.0,0.0,0.0,0.0,0.0
143.0,159.0,0.0,4.79333333333,0.0,0.0,0.0
39.0,89.0,209.915364583,74.445,212.097222222,80.57,1.0
14.0,389.0,0.0,390.0,0.0,1740.0,6.0
64.0,139.0,0.0,6.45,0.0,0.0,0.0
22.0,159.0,17.6020507812,0.938333333333,23.5583333333,0.0,0.0
25.0,89.0,0.0,89.0,0.0,177.0,3.0
17.0,159.0,0.0,0.0,0.0,0.0,0.0
26.0,289.0,575.054036458,0.0,841.469444444,0.0,0.0
25.0,159.0,108.660970052,0.25,150.841666667,0.0,0.0
28.0,389.0,718.696451823,389.0,603.95,0.0,0.0
20.0,89.0,130.485677083,93.185,143.136111111,0.0,0.0
26.0,289.0,0.0,0.0,0.0,0.0,0.0
13.0,129.0,0.0,0.0,0.0,0.0,0.0
43.0,159.0,0.0,0.0,0.0,0.0,0.0
67.0,159.0,631.930338542,97.2883333333,256.833333333,0.0,0.0
28.0,389.0,1252.59781901,395.0,444.522222222,0.0,0.0
25.0,89.0,0.0,90.0,0.0,0.0,0.0
30.0,389.0,632.42578125,396.076666667,1118.89722222,0.0,0.0
25.0,89.0,474.475748698,118.735,349.95,0.0,0.0
14.0,89.0,0.0,0.0,0.0,0.0,0.0
15.0,89.0,0.0,0.0,0.0,0.0,0.0
23.0,389.0,964.801432292,392.603333333,495.527777778,0.0,0.0
136.0,89.0,67.1787109375,97.7416666667,882.066666667,0.0,0.0
13.0,289.0,0.0,0.0,0.0,0.0,0.0
22.0,89.0,13.95703125,103.9,312.225,0.0,0.0
17.0,159.0,0.0,5.0,0.0,0.0,0.0
40.0,159.0,7.56396484375,0.0333333333333,26.0472222222,0.0,0.0
13.0,19.0,0.0,40.0,0.0,88.62,3.0
47.0,159.0,56.5060221354,11.2983333333,19.9555555556,0.0,0.0
44.0,159.0,0.0,10.0,0.0,0.0,0.0
39.0,69.0,2.56298828125,70.45,442.330555556,0.0,0.0
48.0,159.0,0.160319010417,2.0,0.0,0.0,0.0
13.0,19.0,230.821940104,40.0,90.425,75.57,2.0
12.0,89.0,290.549153646,100.031666667,36.4,0.0,0.0
131.0,159.0,0.0,4.0,0.0,0.0,0.0
27.0,59.0,547.41422526,276.593333333,1448.10555556,0.0,0.0
41.0,199.0,0.0,4.0,0.0,0.0,0.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
26.0,389.0,10.7529296875,1.0,184.755555556,0.0,0.0
41.0,159.0,73.5634765625,87.0333333333,103.438888889,0.0,0.0
24.0,159.0,37.1845703125,165.016666667,3.18611111111,0.0,0.0
57.0,159.0,83.8349609375,5.21833333333,622.95,0.0,0.0
18.0,129.0,0.0,129.0,0.0,0.0,0.0
39.0,39.0,0.0,60.0,294.225,21.8,1.0
51.0,199.0,0.0,0.0,0.0,0.0,0.0
115.0,189.0,673.317382812,190.933333333,477.191666667,0.0,0.0
80.0,299.0,1039.44921875,551.825,3737.03333333,0.0,0.0
19.0,389.0,0.0,0.0,0.0,0.0,0.0
28.0,389.0,1917.29589844,429.321666667,898.252777778,54.56,1.0
16.0,389.0,1811.81054688,409.686666667,539.775,133.62,1.0
63.0,19.0,730.19124349,45.4816666667,392.494444444,0.0,0.0
38.0,69.0,3.07194010417,66.6666666667,20.4472222222,163.9,3.0
47.0,159.0,169.328450521,77.8783333333,889.966666667,0.0,0.0
49.0,159.0,0.0,6.15833333333,0.0,0.0,0.0
26.0,389.0,24.5618489583,0.333333333333,13.95,0.0,0.0
65.0,159.0,0.0,4.0,0.0,0.0,0.0
12.0,89.0,0.0,0.0,0.0,0.0,0.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
49.0,99.0,0.0,3.035,0.0,0.0,0.0
14.0,389.0,0.0,0.0,0.0,0.0,0.0
19.0,389.0,306.170898438,391.0,145.402777778,483.96,2.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
22.0,189.0,266.987467448,192.0,48.6666666667,192.0,1.0
43.0,99.0,40.7114257812,28.3183333333,600.377777778,2.7,1.0
39.0,39.0,0.0,60.0,1.24444444444,208.7,8.0
21.0,159.0,0.0,0.0,0.0,0.0,0.0
23.0,89.0,0.0,89.0,0.0,530.78,9.0
15.0,159.0,75.4171549479,23.8666666667,109.0,0.0,0.0
27.0,389.0,381.421061198,390.0,574.516666667,0.0,0.0
27.0,159.0,0.0,10.0,0.0,0.0,0.0
27.0,389.0,664.009928385,402.966666667,1201.54444444,85.59,1.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
26.0,129.0,213.642252604,138.058333333,426.811111111,0.0,0.0
15.0,189.0,0.0,0.0,0.0,0.0,0.0
26.0,389.0,0.0,394.0,428.855555556,0.0,0.0
28.0,389.0,936.615234375,390.0,1052.46666667,0.0,0.0
45.0,159.0,1.46614583333,57.0666666667,508.155555556,0.0,0.0
41.0,129.0,93.6385091146,88.7216666667,1137.8,12.38,1.0
45.0,159.0,153.607747396,16.295,409.702777778,0.0,0.0
25.0,89.0,0.0,90.0,0.147222222222,180.0,3.0
57.0,159.0,3.482421875,62.7483333333,30.4472222222,0.0,0.0
28.0,389.0,0.0,399.0,0.0,0.0,0.0
13.0,89.0,0.0,0.0,0.0,0.0,0.0
13.0,129.0,0.0,0.0,0.0,0.0,0.0
25.0,189.0,0.0,0.0,0.0,0.0,0.0
14.0,389.0,0.0,0.0,0.0,0.0,0.0
13.0,89.0,0.0,0.0,0.0,0.0,0.0
15.0,39.0,7.53076171875,42.885,97.1583333333,0.0,0.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
62.0,119.0,0.0,0.833333333333,0.752777777778,0.0,0.0
39.0,159.0,0.0,0.0,0.0,0.0,0.0
24.0,100.0,75.2198893229,121.033333333,470.619444444,100.0,1.0
44.0,99.0,309.530598958,84.425,38.7416666667,0.0,0.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
28.0,189.0,556.124348958,192.901666667,583.597222222,0.0,0.0
21.0,89.0,133.164713542,97.69,115.852777778,0.0,0.0
54.0,289.0,229.070963542,520.0,145.2,50.0,1.0
20.0,89.0,360.046386719,114.903333333,129.463888889,0.0,0.0
16.0,69.0,233.387369792,105.05,914.888888889,0.0,0.0
20.0,89.0,0.0,90.0,0.0,90.0,1.0
27.0,89.0,0.0,90.0,0.0,180.0,3.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
45.0,159.0,0.0,4.0,0.0,0.0,0.0
26.0,289.0,92.0646158854,0.0,109.363888889,0.0,0.0
26.0,89.0,88.8774414062,103.261666667,262.247222222,0.0,0.0
21.0,159.0,74.9695638021,0.516666666667,186.880555556,0.0,0.0
42.0,159.0,336.461425781,93.5433333333,1320.21666667,0.0,0.0
28.0,159.0,0.0,0.0333333333333,2.05,0.0,0.0
16.0,129.0,0.0,0.0,0.0,0.0,0.0
41.0,159.0,0.0,0.0,0.0,0.0,0.0
31.0,159.0,33.2486979167,5.23333333333,196.677777778,0.0,0.0
28.0,389.0,1710.16666667,389.0,816.772222222,0.0,0.0
52.0,89.0,1.673828125,99.0,208.683333333,0.0,0.0
41.0,159.0,439.861165365,50.9483333333,108.4,0.0,0.0
25.0,89.0,0.0,89.0,0.0,177.0,3.0
15.0,119.0,0.0,0.0,0.0,0.0,0.0
19.0,159.0,0.0,10.0,0.0,0.0,0.0
67.0,159.0,35.2469075521,70.0533333333,265.058333333,0.0,0.0
12.0,389.0,141.684244792,389.038333333,84.1138888889,389.23,1.0
40.0,159.0,0.0,0.143333333333,5.00555555556,0.0,0.0
18.0,389.0,914.913085938,401.0,220.536111111,0.0,0.0
32.0,159.0,0.0,0.0,0.0,0.0,0.0
60.0,159.0,0.0,0.0,0.0,0.0,0.0
26.0,389.0,18.2386067708,1.66666666667,36.3333333333,0.0,0.0
131.0,159.0,0.0,10.0,0.0,0.0,0.0
59.0,159.0,0.0,0.0,38.4416666667,0.0,0.0
27.0,389.0,0.0,1.0,0.0,0.0,0.0
27.0,389.0,340.990234375,393.258333333,877.347222222,97.89,1.0
39.0,159.0,0.0,6.0,0.0,0.0,0.0
21.0,129.0,740.312988281,273.583333333,42.5833333333,535.5,1.0
78.0,159.0,0.0,3.56333333333,0.0,0.0,0.0
18.0,389.0,1705.10449219,443.311666667,379.313888889,0.0,0.0
14.0,389.0,0.0,0.0,0.0,0.0,0.0
43.0,159.0,20.2600911458,10.9183333333,300.841666667,0.0,0.0
26.0,389.0,0.0,389.0,0.0,0.0,0.0
68.0,199.0,0.0,0.0,0.0,0.0,0.0
18.0,89.0,439.371907552,139.271666667,513.975,0.0,0.0
18.0,389.0,390.616699219,390.0,121.711111111,0.0,0.0
12.0,39.0,0.2080078125,49.15,189.372222222,42.1,2.0
42.0,159.0,0.0,6.0,0.0,0.0,0.0
42.0,159.0,0.0,4.0,0.0,0.0,0.0
47.0,159.0,722.547200521,18.2016666667,190.847222222,0.0,0.0
16.0,389.0,548.43359375,392.0,277.058333333,0.0,0.0
41.0,159.0,9.4033203125,0.2,267.472222222,0.0,0.0
25.0,289.0,1242.60091146,329.708333333,80.0222222222,0.0,0.0
41.0,189.0,109.688802083,156.893333333,646.761111111,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
26.0,389.0,1356.0764974,411.666666667,746.658333333,114.0,2.0
28.0,389.0,1257.96598307,395.0,884.644444444,0.0,0.0
83.0,599.0,0.0,4.0,0.0,0.0,0.0
87.0,89.0,183.781575521,135.816666667,938.458333333,0.0,0.0
33.0,159.0,0.0,4.0,0.0,0.0,0.0
44.0,99.0,4.27701822917,36.55,98.2527777778,0.0,0.0
36.0,159.0,26.8836263021,58.9016666667,101.180555556,0.0,0.0
108.0,389.0,676.846516927,433.675,799.219444444,0.0,0.0
14.0,89.0,59.5436197917,89.0,2.10833333333,195.0,4.0
25.0,289.0,53.4353841146,294.166666667,456.586111111,0.0,0.0
56.0,159.0,0.0,57.8333333333,0.0,0.0,0.0
26.0,129.0,0.0393880208333,0.0133333333333,12.9111111111,0.0,0.0
17.0,159.0,0.0,0.0,0.0,0.0,0.0
81.0,159.0,0.0,4.0,0.0,0.0,0.0
15.0,89.0,201.006347656,13.49,228.327777778,0.0,0.0
26.0,289.0,608.689127604,301.175,1157.775,0.0,0.0
28.0,89.0,414.033040365,197.683333333,1474.50555556,0.0,0.0
38.0,159.0,286.645833333,6.08666666667,338.630555556,0.0,0.0
30.0,389.0,57.4444986979,0.573333333333,476.872222222,0.0,0.0
17.0,159.0,0.0,3.66666666667,0.0,0.0,0.0
19.0,389.0,0.0,389.0,0.0,0.0,0.0
25.0,289.0,701.506673177,290.0,629.780555556,0.0,0.0
22.0,89.0,0.0,89.0,0.0,767.0,13.0
60.0,159.0,0.0,0.8,168.941666667,0.0,0.0
96.0,209.0,1185.63932292,102.81,1547.79166667,0.0,0.0
58.0,159.0,132.750976562,18.5,826.933333333,0.0,0.0
17.0,389.0,1699.61816406,405.666666667,436.597222222,0.0,0.0
51.0,159.0,0.0,0.0,0.0,0.0,0.0
14.0,129.0,0.0,0.0,0.0,0.0,0.0
19.0,159.0,0.0,0.0,0.0,0.0,0.0
40.0,159.0,468.92578125,26.3233333333,216.525,5.07,1.0
66.0,159.0,29.1616210938,22.3166666667,291.352777778,0.0,0.0
25.0,129.0,61.9451497396,132.666666667,292.055555556,0.0,0.0
31.0,159.0,0.0,4.0,0.0,0.0,0.0
13.0,129.0,0.0,0.0,0.0,0.0,0.0
70.0,159.0,0.0,14.6066666667,139.527777778,0.0,0.0
26.0,389.0,0.0,0.0,0.0,0.0,0.0
26.0,209.0,0.0,5.0,0.0,0.0,0.0
14.0,389.0,0.0,0.0,0.0,0.0,0.0
29.0,159.0,130.111653646,34.2216666667,16.5583333333,0.0,0.0
16.0,159.0,0.0,0.0,0.0,0.0,0.0
15.0,159.0,0.0,0.166666666667,93.8694444444,0.0,0.0
14.0,19.0,0.0,40.0,0.0,313.75,8.0
27.0,159.0,0.0,10.2633333333,0.0,0.0,0.0
13.0,89.0,97.0209960938,90.0,54.5027777778,240.19,5.0
29.0,159.0,0.0,10.0,0.0,0.0,0.0
41.0,159.0,0.0,4.0,0.0,0.0,0.0
25.0,89.0,254.791503906,98.575,509.808333333,0.0,0.0
50.0,159.0,0.0,57.35,119.027777778,0.0,0.0
83.0,159.0,0.0,4.0,0.0,0.0,0.0
15.0,159.0,0.0,160.0,0.0,9.54,1.0
39.0,89.0,0.0,85.0,118.308333333,11.8,1.0
14.0,159.0,0.0,5.0,0.0,0.0,0.0
62.0,159.0,94.3395182292,59.3766666667,652.733333333,0.0,0.0
24.0,289.0,986.305826823,295.0,322.727777778,0.0,0.0
167.0,159.0,0.0,12.1433333333,0.0,0.0,0.0
28.0,389.0,621.905110677,404.606666667,123.716666667,204.8,1.0
27.0,389.0,0.0,1.0,0.0,0.0,0.0
31.0,159.0,0.0,4.0,0.0,0.0,0.0
48.0,159.0,221.614095052,28.565,31.2666666667,0.0,0.0
20.0,389.0,0.0,0.0,0.0,0.0,0.0
41.0,159.0,0.0,10.6816666667,0.0,0.0,0.0
61.0,159.0,0.0,0.0,0.0,0.0,0.0
39.0,69.0,0.0,60.85,86.8777777778,0.0,0.0
48.0,159.0,0.0,0.0,0.0,0.0,0.0
13.0,129.0,0.0,0.0,0.0,0.0,0.0
20.0,89.0,249.17594401,109.273333333,297.575,0.0,0.0
27.0,389.0,787.91422526,0.0,164.102777778,0.0,0.0
32.0,49.0,178.666666667,69.55,317.316666667,0.0,0.0
28.0,389.0,392.471516927,391.326666667,275.875,0.0,0.0
26.0,389.0,0.0,389.0,0.0,0.0,0.0
23.0,89.0,53.8986002604,95.8616666667,8.93055555556,46.92,1.0
24.0,389.0,0.0,389.0,0.0,126.0,1.0
28.0,389.0,67.4527994792,390.066666667,1196.725,0.0,0.0
